text,branch,semester,subject,subject_code,month,year,html_url,pdf_url
BTECH-ECE-3-SEM-ELECTRONIC-DEVICES-3035-DEC-2025,ECE,3,ELECTRONIC DEVICES,3035,DEC,2025,https://www.mdustudy.com/papers/btech-ece-3-sem-electronic-devices-3035-dec-2025.html,https://www.mdustudy.com/papers/btech-ece-3-sem-electronic-devices-3035-dec-2025.pdf
BTECH-ECE-3-SEM-SIGNAL-AND-SYSTEM-3037-DEC-2025,ECE,3,SIGNAL AND SYSTEM,3037,DEC,2025,https://www.mdustudy.com/papers/btech-ece-3-sem-signal-and-system-3037-dec-2025.html,https://www.mdustudy.com/papers/btech-ece-3-sem-signal-and-system-3037-dec-2025.pdf
BTECH-2-SEM-BASIC-ELECTRICAL-ENGG-3010-MAY-2024,COMMON/N/A,2,BASIC ELECTRICAL ENGG,3010,MAY,2024,https://www.mdustudy.com/papers/btech-2-sem-basic-electrical-engg-3010-may-2024.html,https://www.mdustudy.com/papers/btech-2-sem-basic-electrical-engg-3010-may-2024.pdf
BTECH-2-SEM-PROBABILITY-AND-STATISTICS-3016-MAY-2024,COMMON/N/A,2,PROBABILITY AND STATISTICS,3016,MAY,2024,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-may-2024.html,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-may-2024.pdf
BTECH-CSE-6-SEM-ADVANCED-DATABASE-MANAGEMENT-SYSTEM-3337-MAY-2023,CSE,6,ADVANCED DATABASE MANAGEMENT SYSTEM,3337,MAY,2023,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-database-management-system-3337-may-2023.html,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-database-management-system-3337-may-2023.pdf
BTECH-CSE-6-SEM-ADVANCED-JAVA-3335-MAY-2023,CSE,6,ADVANCED JAVA,3335,MAY,2023,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-java-3335-may-2023.html,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-java-3335-may-2023.pdf
BTECH-CSE-6-SEM-ARTIFICIAL-INTELLIGENCE-3334-MAY-2023,CSE,6,ARTIFICIAL INTELLIGENCE,3334,MAY,2023,https://www.mdustudy.com/papers/btech-cse-6-sem-artificial-intelligence-3334-may-2023.html,https://www.mdustudy.com/papers/btech-cse-6-sem-artificial-intelligence-3334-may-2023.pdf
BTECH-ME-3-SEM-BASICS-OF-ELECTRONICS-ENGINEERING-3058-NOV-2023,ME,3,BASICS OF ELECTRONICS ENGINEERING,3058,NOV,2023,https://www.mdustudy.com/papers/btech-me-3-sem-basics-of-electronics-engineering-3058-nov-2023.html,https://www.mdustudy.com/papers/btech-me-3-sem-basics-of-electronics-engineering-3058-nov-2023.pdf
BTECH-ME-3-SEM-BASICS-OF-MECHANICAL-ENGINEERING-3059-NOV-2023,ME,3,BASICS OF MECHANICAL ENGINEERING,3059,NOV,2023,https://www.mdustudy.com/papers/btech-me-3-sem-basics-of-mechanical-engineering-3059-nov-2023.html,https://www.mdustudy.com/papers/btech-me-3-sem-basics-of-mechanical-engineering-3059-nov-2023.pdf
BTECH-BT-3-SEM-BIOLOGY-NOV-2023,BT,3,BIOLOGY,N/A,NOV,2023,https://www.mdustudy.com/papers/btech-bt-3-sem-biology-nov-2023.html,https://www.mdustudy.com/papers/btech-bt-3-sem-biology-nov-2023.pdf
BTECH-CSE-6-SEM-COMPILER-DESIGN-3333-MAY-2023,CSE,6,COMPILER DESIGN,3333,MAY,2023,https://www.mdustudy.com/papers/btech-cse-6-sem-compiler-design-3333-may-2023.html,https://www.mdustudy.com/papers/btech-cse-6-sem-compiler-design-3333-may-2023.pdf
BTECH-CIVIL-7-SEM-DESIGN-OF-HYDRAULIC-STRUCTURE-3523-NOV-2023,CIVIL,7,DESIGN OF HYDRAULIC STRUCTURE,3523,NOV,2023,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-hydraulic-structure-3523-nov-2023.html,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-hydraulic-structure-3523-nov-2023.pdf
BTECH-ME-3-SEM-ENGINEERING-MECHANICS-3073-NOV-2023,ME,3,ENGINEERING MECHANICS,3073,NOV,2023,https://www.mdustudy.com/papers/btech-me-3-sem-engineering-mechanics-3073-nov-2023.html,https://www.mdustudy.com/papers/btech-me-3-sem-engineering-mechanics-3073-nov-2023.pdf
BTECH-1-SEM-ENGLISH-3014-DEC-2023,COMMON/N/A,1,ENGLISH,3014,DEC,2023,https://www.mdustudy.com/papers/btech-1-sem-english-3014-dec-2023.html,https://www.mdustudy.com/papers/btech-1-sem-english-3014-dec-2023.pdf
BTECH-CIVIL-3-SEM-MATHEMATICS-3-3026-NOV-2023,CIVIL,3,MATHEMATICS 3,3026,NOV,2023,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-nov-2023.html,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-nov-2023.pdf
BTECH-ME-3-SEM-MATHEMATICS-3-PDF-PROBABILITY-AND-STATISTICS-3057-NOV-2023,ME,3,MATHEMATICS 3 PDF PROBABILITY AND STATISTICS,3057,NOV,2023,https://www.mdustudy.com/papers/btech-me-3-sem-mathematics-3-pdf-probability-and-statistics-3057-nov-2023.html,https://www.mdustudy.com/papers/btech-me-3-sem-mathematics-3-pdf-probability-and-statistics-3057-nov-2023.pdf
BTECH-CSE-6-SEM-MOBILE-AND-WIRELESS-COMMUNICATION-3336-MAY-2023,CSE,6,MOBILE AND WIRELESS COMMUNICATION,3336,MAY,2023,https://www.mdustudy.com/papers/btech-cse-6-sem-mobile-and-wireless-communication-3336-may-2023.html,https://www.mdustudy.com/papers/btech-cse-6-sem-mobile-and-wireless-communication-3336-may-2023.pdf
BTECH-2-SEM-PROBABILITY-AND-STATISTICS-3016-MAY-2023,COMMON/N/A,2,PROBABILITY AND STATISTICS,3016,MAY,2023,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-may-2023.html,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-may-2023.pdf
BTECH-ME-3-SEM-THERMODYNAMICS-3060-NOV-2023,ME,3,THERMODYNAMICS,3060,NOV,2023,https://www.mdustudy.com/papers/btech-me-3-sem-thermodynamics-3060-nov-2023.html,https://www.mdustudy.com/papers/btech-me-3-sem-thermodynamics-3060-nov-2023.pdf
BTECH-1-SEM-WORKSHOP-TECHNOLOGY-3013-NOV-2023,COMMON/N/A,1,WORKSHOP TECHNOLOGY,3013,NOV,2023,https://www.mdustudy.com/papers/btech-1-sem-workshop-technology-3013-nov-2023.html,https://www.mdustudy.com/papers/btech-1-sem-workshop-technology-3013-nov-2023.pdf
BTECH-CIVIL-7-SEM-ADVANCED-STEEL-STRUCTURE-3522-DEC-2022,CIVIL,7,ADVANCED STEEL STRUCTURE,3522,DEC,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-advanced-steel-structure-3522-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-advanced-steel-structure-3522-dec-2022.pdf
BTECH-1-SEM-BASIC-ELECTRICAL-ENGINEERING-3010-FEB-2022,COMMON/N/A,1,BASIC ELECTRICAL ENGINEERING,3010,FEB,2022,https://www.mdustudy.com/papers/btech-1-sem-basic-electrical-engineering-3010-feb-2022.html,https://www.mdustudy.com/papers/btech-1-sem-basic-electrical-engineering-3010-feb-2022.pdf
BTECH-BT-3-SEM-BIOLOGY-3018-DEC-2022,BT,3,BIOLOGY,3018,DEC,2022,https://www.mdustudy.com/papers/btech-bt-3-sem-biology-3018-dec-2022.html,https://www.mdustudy.com/papers/btech-bt-3-sem-biology-3018-dec-2022.pdf
BTECH-1-SEM-CALCULUS-AND-LINEAR-ALGEBRA-3008-FEB-2022,COMMON/N/A,1,CALCULUS AND LINEAR ALGEBRA,3008,FEB,2022,https://www.mdustudy.com/papers/btech-1-sem-calculus-and-linear-algebra-3008-feb-2022.html,https://www.mdustudy.com/papers/btech-1-sem-calculus-and-linear-algebra-3008-feb-2022.pdf
BTECH-MECH-3-SEM-MATHEMATICS-3-PDE-PROBABILITY-AND-STATISTICS-3057-DEC-2022,ME,3,CH MATHEMATICS 3 PDE PROBABILITY AND STATISTICS,3057,DEC,2022,https://www.mdustudy.com/papers/btech-mech-3-sem-mathematics-3-pde-probability-and-statistics-3057-dec-2022.html,https://www.mdustudy.com/papers/btech-mech-3-sem-mathematics-3-pde-probability-and-statistics-3057-dec-2022.pdf
BTECH-ECE-6-SEM-CMOS-DESIGN-3326-JUL-2022,ECE,6,CMOS DESIGN,3326,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-cmos-design-3326-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-cmos-design-3326-jul-2022.pdf
BTECH-ECE-5-SEM-COMMUNICATION-ENGINEERING-3218-DEC-2022,ECE,5,COMMUNICATION ENGINEERING,3218,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-communication-engineering-3218-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-communication-engineering-3218-dec-2022.pdf
BTECH-ECE-6-SEM-COMPUTER-NETWORK-3324-JUL-2022,ECE,6,COMPUTER NETWORK,3324,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-computer-network-3324-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-computer-network-3324-jul-2022.pdf
BTECH-CSE-5-SEM-COMPUTER-NETWORKS-3228-DEC-2022,CSE,5,COMPUTER NETWORKS,3228,DEC,2022,https://www.mdustudy.com/papers/btech-cse-5-sem-computer-networks-3228-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-5-sem-computer-networks-3228-dec-2022.pdf
BTECH-ECE-5-SEM-COMPUTER-ORGANIZATION-AND-ARCHITECTURE-3217-DEC-2022,ECE,5,COMPUTER ORGANIZATION AND ARCHITECTURE,3217,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-computer-organization-and-architecture-3217-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-computer-organization-and-architecture-3217-dec-2022.pdf
BTECH-CIVIL-7-SEM-CONSTRUCTION-PLANNING-AND-MANAGEMENT-3521-DEC-2022,CIVIL,7,CONSTRUCTION PLANNING AND MANAGEMENT,3521,DEC,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-construction-planning-and-management-3521-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-construction-planning-and-management-3521-dec-2022.pdf
BTECH-CIVIL-7-SEM-CONSTRUCTION-PLANNING-AND-MANAGEMENT-3521-FEB-2022,CIVIL,7,CONSTRUCTION PLANNING AND MANAGEMENT,3521,FEB,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-construction-planning-and-management-3521-feb-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-construction-planning-and-management-3521-feb-2022.pdf
BTECH-ECE-6-SEM-CONTROL-SYSTEM-3323-JUL-2022,ECE,6,CONTROL SYSTEM,3323,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-control-system-3323-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-control-system-3323-jul-2022.pdf
BTECH-CSE-5-SEM-DESIGN-AND-ANALYSIS-OF-ALGORITHMS-3230-DEC-2022,CSE,5,DESIGN AND ANALYSIS OF ALGORITHMS,3230,DEC,2022,https://www.mdustudy.com/papers/btech-cse-5-sem-design-and-analysis-of-algorithms-3230-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-5-sem-design-and-analysis-of-algorithms-3230-dec-2022.pdf
BTECH-CIVIL-7-SEM-DESIGN-OF-HYDRAULIC-STRUCTURES-3523-DEC-2022,CIVIL,7,DESIGN OF HYDRAULIC STRUCTURES,3523,DEC,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-hydraulic-structures-3523-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-hydraulic-structures-3523-dec-2022.pdf
BTECH-ME-7-SEM-DESIGN-OF-MACHINE-ELEMENT-2-3607-FEB-2022,ME,7,DESIGN OF MACHINE ELEMENT 2,3607,FEB,2022,https://www.mdustudy.com/papers/btech-me-7-sem-design-of-machine-element-2-3607-feb-2022.html,https://www.mdustudy.com/papers/btech-me-7-sem-design-of-machine-element-2-3607-feb-2022.pdf
BTECH-ECE-5-SEM-DIGITAL-SIGNAL-PROCESSING-3219-DEC-2022,ECE,5,DIGITAL SIGNAL PROCESSING,3219,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-digital-signal-processing-3219-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-digital-signal-processing-3219-dec-2022.pdf
BTECH-CIVIL-3-SEM-ECONOMICS-FOR-ENGINEERING-3024-DEC-2022,CIVIL,3,ECONOMICS FOR ENGINEERING,3024,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-economics-for-engineering-3024-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-economics-for-engineering-3024-dec-2022.pdf
BTECH-ECE-5-SEM-ELECTROMAGNETIC-WAVES-3216-DEC-2022,ECE,5,ELECTROMAGNETIC WAVES,3216,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-electromagnetic-waves-3216-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-electromagnetic-waves-3216-dec-2022.pdf
BTECH-ECE-6-SEM-ENGINEERING-ETHICS-3326-JUL-2022,ECE,6,ENGINEERING ETHICS,3326,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-engineering-ethics-3326-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-engineering-ethics-3326-jul-2022.pdf
BTECH-CIVIL-3-SEM-ENGINEERING-MECHANICS-3027-DEC-2022,CIVIL,3,ENGINEERING MECHANICS,3027,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-engineering-mechanics-3027-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-engineering-mechanics-3027-dec-2022.pdf
BTECH-1-SEM-ENGLISH-3014-FEB-2022,COMMON/N/A,1,ENGLISH,3014,FEB,2022,https://www.mdustudy.com/papers/btech-1-sem-english-3014-feb-2022.html,https://www.mdustudy.com/papers/btech-1-sem-english-3014-feb-2022.pdf
BTECH-CIVIL-3-SEM-FLUID-MECHANICS-3028-DEC-2022,CIVIL,3,FLUID MECHANICS,3028,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-3028-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-fluid-mechanics-3028-dec-2022.pdf
BTECH-CIVIL-7-SEM-GROUND-WATER-ENGINEERING-3527-DEC-2022,CIVIL,7,GROUND WATER ENGINEERING,3527,DEC,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-ground-water-engineering-3527-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-ground-water-engineering-3527-dec-2022.pdf
BTECH-CIVIL-3-SEM-INTRODUCTION-TO-CIVIL-ENGINEERING-3025-DEC-2022,CIVIL,3,INTRODUCTION TO CIVIL ENGINEERING,3025,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-introduction-to-civil-engineering-3025-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-introduction-to-civil-engineering-3025-dec-2022.pdf
BTECH-1-SEM-MATH-1-CALCULUS-AND-LINEAR-ALGEBRA-3008-FEB-2022,COMMON/N/A,1,MATH 1 CALCULUS AND LINEAR ALGEBRA,3008,FEB,2022,https://www.mdustudy.com/papers/btech-1-sem-math-1-calculus-and-linear-algebra-3008-feb-2022.html,https://www.mdustudy.com/papers/btech-1-sem-math-1-calculus-and-linear-algebra-3008-feb-2022.pdf
BTECH-CIVIL-3-SEM-MATHEMATICS-3-3026-DEC-2022,CIVIL,3,MATHEMATICS 3,3026,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-dec-2022.pdf
BTECH-CIVIL-3-SEM-MATHEMATICS-3-3026-FEB-2022,CIVIL,3,MATHEMATICS 3,3026,FEB,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-feb-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-mathematics-3-3026-feb-2022.pdf
BTECH-CSE-3-SEM-MATHEMATICS-3-MULTIVARIABLE-CALCULUS-3034-DEC-2022,CSE,3,MATHEMATICS 3 MULTIVARIABLE CALCULUS,3034,DEC,2022,https://www.mdustudy.com/papers/btech-cse-3-sem-mathematics-3-multivariable-calculus-3034-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-3-sem-mathematics-3-multivariable-calculus-3034-dec-2022.pdf
BTECH-CSE-5-SEM-MICROPROCESSOR-3227-DEC-2022,CSE,5,MICROPROCESSOR,3227,DEC,2022,https://www.mdustudy.com/papers/btech-cse-5-sem-microprocessor-3227-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-5-sem-microprocessor-3227-dec-2022.pdf
BTECH-ECE-5-SEM-NANO-ELECTRONICS-3221-DEC-2022,ECE,5,NANO ELECTRONICS,3221,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-nano-electronics-3221-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-nano-electronics-3221-dec-2022.pdf
BTECH-ECE-5-SEM-OBJECT-ORIENTED-PROGRAMMING-WITH-CPP-3224-DEC-2022,ECE,5,OBJECT ORIENTED PROGRAMMING WITH CPP,3224,DEC,2022,https://www.mdustudy.com/papers/btech-ece-5-sem-object-oriented-programming-with-cpp-3224-dec-2022.html,https://www.mdustudy.com/papers/btech-ece-5-sem-object-oriented-programming-with-cpp-3224-dec-2022.pdf
BTECH-2-SEM-PROBABILITY-AND-STATISTICS-3016-JUL-2022,COMMON/N/A,2,PROBABILITY AND STATISTICS,3016,JUL,2022,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-jul-2022.html,https://www.mdustudy.com/papers/btech-2-sem-probability-and-statistics-3016-jul-2022.pdf
BTECH-CSE-5-SEM-PROGRAMMING-IN-JAVA-3231-DEC-2022,CSE,5,PROGRAMMING IN JAVA,3231,DEC,2022,https://www.mdustudy.com/papers/btech-cse-5-sem-programming-in-java-3231-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-5-sem-programming-in-java-3231-dec-2022.pdf
BTECH-ECE-6-SEM-PYTHON-PROGRAMMING-3331-JUL-2022,ECE,6,PYTHON PROGRAMMING,3331,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-python-programming-3331-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-python-programming-3331-jul-2022.pdf
BTECH-CIVIL-7-SEM-RAILWAY-AND-AIRPORT-ENGINEERING-3530-DEC-2022,CIVIL,7,RAILWAY AND AIRPORT ENGINEERING,3530,DEC,2022,https://www.mdustudy.com/papers/btech-civil-7-sem-railway-and-airport-engineering-3530-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-7-sem-railway-and-airport-engineering-3530-dec-2022.pdf
BTECH-1-SEM-SEMICONDUCTOR-PHYSICS-3003-FEB-2022,COMMON/N/A,1,SEMICONDUCTOR PHYSICS,3003,FEB,2022,https://www.mdustudy.com/papers/btech-1-sem-semiconductor-physics-3003-feb-2022.html,https://www.mdustudy.com/papers/btech-1-sem-semiconductor-physics-3003-feb-2022.pdf
BTECH-CIVIL-3-SEM-SURVEYING-3029-DEC-2022,CIVIL,3,SURVEYING,3029,DEC,2022,https://www.mdustudy.com/papers/btech-civil-3-sem-surveying-3029-dec-2022.html,https://www.mdustudy.com/papers/btech-civil-3-sem-surveying-3029-dec-2022.pdf
BTECH-CSE-5-SEM-SYSTEM-PROGRAMMING-AND-SYSTEM-ADMINISTRATION-3233-DEC-2022,CSE,5,SYSTEM PROGRAMMING AND SYSTEM ADMINISTRATION,3233,DEC,2022,https://www.mdustudy.com/papers/btech-cse-5-sem-system-programming-and-system-administration-3233-dec-2022.html,https://www.mdustudy.com/papers/btech-cse-5-sem-system-programming-and-system-administration-3233-dec-2022.pdf
BTECH-ECE-6-SEM-VHDL-AND-DIGITAL-DESIGN-3328-JUL-2022,ECE,6,VHDL AND DIGITAL DESIGN,3328,JUL,2022,https://www.mdustudy.com/papers/btech-ece-6-sem-vhdl-and-digital-design-3328-jul-2022.html,https://www.mdustudy.com/papers/btech-ece-6-sem-vhdl-and-digital-design-3328-jul-2022.pdf
BTECH-CSE-6-SEM-ADVANCED-JAVA-3335-JUL-2021,CSE,6,ADVANCED JAVA,3335,JUL,2021,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-java-3335-jul-2021.html,https://www.mdustudy.com/papers/btech-cse-6-sem-advanced-java-3335-jul-2021.pdf
BTECH-IT-7-SEM-ADVANCED-JAVA-24469-MAR-2021,IT,7,ADVANCED JAVA,24469,MAR,2021,https://www.mdustudy.com/papers/btech-it-7-sem-advanced-java-24469-mar-2021.html,https://www.mdustudy.com/papers/btech-it-7-sem-advanced-java-24469-mar-2021.pdf
BTECH-1-SEM-BASIC-ELECTRICAL-ENGINEERING-OLE-3010-APR-2021,COMMON/N/A,1,BASIC ELECTRICAL ENGINEERING OLE,3010,APR,2021,https://www.mdustudy.com/papers/btech-1-sem-basic-electrical-engineering-ole-3010-apr-2021.html,https://www.mdustudy.com/papers/btech-1-sem-basic-electrical-engineering-ole-3010-apr-2021.pdf
BTECH-ME-5-SEM-COMPUTER-AIDED-DESIGN-AND-MANUFACTURING-3207-MAR-2021,ME,5,COMPUTER AIDED DESIGN AND MANUFACTURING,3207,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-computer-aided-design-and-manufacturing-3207-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-computer-aided-design-and-manufacturing-3207-mar-2021.pdf
BTECH-CSE-3-SEM-DATA-STRUCTURES-AND-ALGORITHMS-3031-MAR-2021,CSE,3,DATA STRUCTURES AND ALGORITHMS,3031,MAR,2021,https://www.mdustudy.com/papers/btech-cse-3-sem-data-structures-and-algorithms-3031-mar-2021.html,https://www.mdustudy.com/papers/btech-cse-3-sem-data-structures-and-algorithms-3031-mar-2021.pdf
BTECH-ME-5-SEM-FLUID-MACHINE-24259-MAR-2021,ME,5,FLUID MACHINE,24259,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machine-24259-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machine-24259-mar-2021.pdf
BTECH-ME-5-SEM-FLUID-MACHINES-3211-MAR-2021,ME,5,FLUID MACHINES,3211,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machines-3211-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-fluid-machines-3211-mar-2021.pdf
BTECH-ME-6-SEM-HEAT-TRANSFER-3314-JUL-2021,ME,6,HEAT TRANSFER,3314,JUL,2021,https://www.mdustudy.com/papers/btech-me-6-sem-heat-transfer-3314-jul-2021.html,https://www.mdustudy.com/papers/btech-me-6-sem-heat-transfer-3314-jul-2021.pdf
BTECH-ME-5-SEM-KINEMATICS-OF-MACHINE-3210-MAR-2021,ME,5,KINEMATICS OF MACHINE,3210,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-kinematics-of-machine-3210-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-kinematics-of-machine-3210-mar-2021.pdf
BTECH-ME-5-SEM-MANUFACTURING-TECHNOLOGY-1-3209-MAR-2021,ME,5,MANUFACTURING TECHNOLOGY 1,3209,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-manufacturing-technology-1-3209-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-manufacturing-technology-1-3209-mar-2021.pdf
BTECH-1-SEM-MATH-1-CALCULUS-AND-LINEAR-ALGEBRA-3008-MAR-2021,COMMON/N/A,1,MATH 1 CALCULUS AND LINEAR ALGEBRA,3008,MAR,2021,https://www.mdustudy.com/papers/btech-1-sem-math-1-calculus-and-linear-algebra-3008-mar-2021.html,https://www.mdustudy.com/papers/btech-1-sem-math-1-calculus-and-linear-algebra-3008-mar-2021.pdf
BTECH-CSE-3-SEM-MATHEMATICS-3-MULTIVARIABLE-CALCULUS-AND-DIFFERENTIAL-EQUATIONS-3034-MAR-2021,CSE,3,MATHEMATICS 3 MULTIVARIABLE CALCULUS AND DIFFERENTIAL EQUATIONS,3034,MAR,2021,https://www.mdustudy.com/papers/btech-cse-3-sem-mathematics-3-multivariable-calculus-and-differential-equations-3034-mar-2021.html,https://www.mdustudy.com/papers/btech-cse-3-sem-mathematics-3-multivariable-calculus-and-differential-equations-3034-mar-2021.pdf
BTECH-ME-6-SEM-MEASUREMENT-AND-INSTRUMENTATION-24358-JUL-2021,ME,6,MEASUREMENT AND INSTRUMENTATION,24358,JUL,2021,https://www.mdustudy.com/papers/btech-me-6-sem-measurement-and-instrumentation-24358-jul-2021.html,https://www.mdustudy.com/papers/btech-me-6-sem-measurement-and-instrumentation-24358-jul-2021.pdf
BTECH-ECE-6-SEM-MICROCONTROLLER-AND-EMBEDDED-SYSTEM-24321-JUL-2021,ECE,6,MICROCONTROLLER AND EMBEDDED SYSTEM,24321,JUL,2021,https://www.mdustudy.com/papers/btech-ece-6-sem-microcontroller-and-embedded-system-24321-jul-2021.html,https://www.mdustudy.com/papers/btech-ece-6-sem-microcontroller-and-embedded-system-24321-jul-2021.pdf
BTECH-CSE-5-SEM-MICROPROCESSOR-3227-MAR-2021,CSE,5,MICROPROCESSOR,3227,MAR,2021,https://www.mdustudy.com/papers/btech-cse-5-sem-microprocessor-3227-mar-2021.html,https://www.mdustudy.com/papers/btech-cse-5-sem-microprocessor-3227-mar-2021.pdf
BTECH-2-SEM-SEMICONDUCTOR-PHYSICS-3003-JUL-2021,COMMON/N/A,2,SEMICONDUCTOR PHYSICS,3003,JUL,2021,https://www.mdustudy.com/papers/btech-2-sem-semiconductor-physics-3003-jul-2021.html,https://www.mdustudy.com/papers/btech-2-sem-semiconductor-physics-3003-jul-2021.pdf
BTECH-ME-5-SEM-SOLID-MECHANICS-3208-MAR-2021,ME,5,SOLID MECHANICS,3208,MAR,2021,https://www.mdustudy.com/papers/btech-me-5-sem-solid-mechanics-3208-mar-2021.html,https://www.mdustudy.com/papers/btech-me-5-sem-solid-mechanics-3208-mar-2021.pdf
BTECH-CIVIL-6-SEM-TRANSPORTATION-ENGINEERING-2-24382-JUL-2021,CIVIL,6,TRANSPORTATION ENGINEERING 2,24382,JUL,2021,https://www.mdustudy.com/papers/btech-civil-6-sem-transportation-engineering-2-24382-jul-2021.html,https://www.mdustudy.com/papers/btech-civil-6-sem-transportation-engineering-2-24382-jul-2021.pdf
BTECH-ALL-4-SEM-MATHEMATICS-2-24018-OCT-2020,COMMON/N/A,4,ALL MATHEMATICS 2,24018,OCT,2020,https://www.mdustudy.com/papers/btech-all-4-sem-mathematics-2-24018-oct-2020.html,https://www.mdustudy.com/papers/btech-all-4-sem-mathematics-2-24018-oct-2020.pdf
BTECH-ALL-4-SEM-MATHS-3-24022-OCT-2020,COMMON/N/A,4,ALL MATHS 3,24022,OCT,2020,https://www.mdustudy.com/papers/btech-all-4-sem-maths-3-24022-oct-2020.html,https://www.mdustudy.com/papers/btech-all-4-sem-maths-3-24022-oct-2020.pdf
BTECH-2-SEM-BASIC-OF-MECHANICAL-ENGG-24008-OCT-2020,COMMON/N/A,2,BASIC OF MECHANICAL ENGG,24008,OCT,2020,https://www.mdustudy.com/papers/btech-2-sem-basic-of-mechanical-engg-24008-oct-2020.html,https://www.mdustudy.com/papers/btech-2-sem-basic-of-mechanical-engg-24008-oct-2020.pdf
